2
4278
     -17.355 -13.554
     -17.868 -12.967
     -17.171 -12.973
     -16.462 -13.451
     -15.992 -13.430
     -16.082 -14.317
     -17.764 -11.637
     -17.323 -10.941
     -17.433 -11.250
     -16.414 -10.804
     -18.157 -10.527
     -16.171 -12.145
     -15.551 -11.729
     -16.510 -13.170
     -19.310 -11.663
     -20.001 -12.570
     -19.829 -10.620
     -19.279  -9.916
     -21.283 -10.388
     -21.738 -11.348
     -21.575  -9.211
     -22.679  -9.043
     -20.932  -8.022
     -21.130  -7.355
     -21.121  -9.560
     -21.442  -8.771
     -21.574 -10.520
     -20.016  -9.657
     -21.809  -9.934
     -21.052  -9.537
     -23.146  -9.968
     -24.260 -10.499
     -23.456 -11.236
     -24.643 -10.645
     -23.566  -9.392
     -23.235 -10.053
     -25.099  -9.628
     -25.300 -10.646
     -25.634  -8.882
     -25.366 -10.641
     -26.301 -11.218
     -25.409 -10.092
     -23.085  -7.920
     -22.818  -7.589
     -22.960  -7.067
     -23.129  -7.288
     -22.541  -5.641
     -23.062  -5.249
     -22.631  -4.806
     -22.222  -5.424
     -21.968  -3.916
     -24.051  -4.408
     -24.573  -4.170
     -24.592  -5.223
     -24.188  -3.101
     -25.404  -2.759
     -23.138  -2.439
     -21.054  -5.628
     -20.637  -4.943
     -20.297  -6.444
     -20.558  -6.960
     -18.886  -6.656
     -18.411  -5.684
     -18.150  -7.512
     -18.752  -8.434
     -17.193  -7.854
     -17.897  -6.757
     -17.108  -5.995
     -18.822  -6.263
     -17.396  -7.644
     -17.524  -8.934
     -16.877  -7.032
     -18.733  -7.241
     -17.842  -6.777
     -19.566  -8.248
     -20.230  -8.728
     -19.505  -8.690
     -18.499  -9.056
     -20.499  -9.875
     -21.433  -9.673
     -20.777  -9.898
     -19.917 -11.140
     -20.378 -12.015
     -21.249 -11.843
     -19.554 -13.131
     -19.677 -13.909
     -18.531 -12.994
     -18.751 -11.751
     -17.873 -11.395
     -17.978 -10.466
     -16.761 -12.333
     -16.071 -12.073
     -17.496 -13.940
     -17.402 -14.913
     -16.611 -13.550
     -15.784 -14.206
     -19.740  -7.550
     -19.037  -7.516
     -20.706  -6.649
     -21.319  -6.643
     -20.938  -5.473
     -21.112  -5.880
     -22.122  -4.601
     -21.952  -4.256
     -22.216  -3.710
     -23.503  -5.382
     -23.689  -6.294
     -24.443  -5.090
     -19.662  -4.603
     -19.218  -4.225
     -19.064  -4.313
     -19.401  -4.605
     -17.836  -3.521
     -18.052  -2.583
     -17.446  -3.459
     -18.393  -3.484
     -16.892  -4.385
     -16.652  -2.309
     -17.285  -3.160
     -17.468  -0.910
     -16.940  -0.054
     -17.554  -0.709
     -18.492  -0.964
     -16.478  -2.441
     -15.879  -1.593
     -17.453  -2.439
     -15.947  -3.386
     -16.659  -4.221
     -15.926  -3.592
     -16.537  -5.542
     -17.097  -6.017
     -15.591  -6.410
     -14.603  -6.018
     -15.626  -7.902
     -16.715  -8.127
     -15.026  -8.952
     -15.193 -10.001
     -15.526  -8.816
     -13.934  -8.802
     -14.962  -7.946
     -13.857  -8.022
     -15.180  -6.989
     -15.427  -9.085
     -14.944  -8.991
     -16.528  -9.050
     -15.156 -10.077
     -15.798  -6.320
     -14.855  -6.074
     -17.040  -6.511
     -17.802  -6.702
     -17.378  -6.458
     -16.786  -7.226
     -18.875  -6.891
     -18.991  -7.944
     -19.526  -6.271
     -18.888  -7.637
     -18.311  -8.445
     -19.323  -6.778
     -19.444  -7.300
     -19.320  -7.866
     -20.152  -6.205
     -20.143  -5.886
     -20.684  -5.045
     -17.041  -5.083
     -16.455  -5.027
     -17.461  -3.989
     -18.015  -3.992
     -17.120  -2.666
     -17.522  -2.618
     -17.908  -1.515
     -17.694  -1.708
     -17.425  -0.160
     -17.856   0.634
     -16.320  -0.090
     -17.718   0.049
     -19.461  -1.675
     -19.776  -2.691
     -19.981  -0.942
     -19.995  -1.449
     -21.104  -1.526
     -19.711  -0.440
     -19.586  -2.208
     -15.588  -2.413
     -15.124  -1.974
     -14.831  -2.726
     -15.194  -3.114
     -13.394  -2.521
     -13.140  -1.494
     -12.755  -2.862
     -13.172  -2.192
     -12.978  -3.911
     -11.652  -2.726
     -12.795  -3.377
     -11.924  -2.910
     -13.184  -4.657
     -13.867  -5.057
     -12.641  -5.581
     -11.576  -5.612
     -13.211  -7.031
     -14.312  -6.946
     -13.001  -7.498
     -13.358  -8.393
     -12.547  -8.022
     -13.047  -9.013
     -12.635  -7.622
     -11.469  -8.171
     -12.825  -5.046
     -11.890  -5.076
     -14.040  -4.629
     -14.819  -4.670
     -14.353  -4.066
     -14.030  -4.791
     -15.893  -3.963
     -16.304  -3.311
     -16.116  -3.443
     -16.568  -5.447
     -16.420  -5.881
     -17.652  -5.399
     -15.889  -6.450
     -15.724  -6.108
     -15.425  -7.531
     -13.618  -2.737
     -13.232  -2.488
     -13.418  -1.929
     -13.723  -2.185
     -12.747  -0.624
     -13.149   0.002
     -12.841   0.190
     -13.904   0.433
     -12.446  -0.402
     -12.276   1.145
     -11.265  -0.941
     -10.730  -0.284
     -10.660  -1.943
     -11.112  -2.421
      -9.317  -2.414
      -8.661  -1.553
      -8.740  -3.346
      -8.646  -2.767
      -9.457  -4.172
      -6.318  -3.109
      -6.275  -2.112
      -7.392  -3.913
      -5.285  -3.862
      -4.300  -3.464
      -5.677  -5.130
      -6.969  -5.191
      -7.501  -6.123
      -9.226  -3.017
      -8.375  -2.589
     -10.149  -3.925
     -10.875  -4.186
     -10.148  -4.557
      -9.194  -5.054
     -11.229  -5.677
     -12.202  -5.230
     -11.340  -5.918
     -10.931  -6.896
      -9.980  -7.348
     -10.733  -6.574
     -12.133  -7.832
     -12.982  -7.372
     -12.457  -8.029
     -11.763  -9.093
     -10.769  -9.204
     -12.602 -10.053
     -13.958  -9.928
     -14.560 -10.645
     -14.298  -9.033
     -12.048 -11.179
     -12.621 -11.955
     -11.065 -11.267
     -10.272  -3.547
      -9.607  -3.743
     -11.147  -2.530
     -11.680  -2.346
     -11.385  -1.591
     -11.409  -2.191
     -12.771  -0.917
     -12.873  -0.165
     -13.583  -1.666
     -12.852  -0.277
     -13.618   0.311
     -10.256  -0.582
     -10.227   0.113
      -9.297  -0.563
      -9.292  -1.191
      -8.171   0.380
      -8.238   0.876
      -8.298   1.442
      -7.409   2.113
      -8.220   0.750
      -8.314   1.431
      -9.659   2.184
      -9.709   2.991
      -9.797   2.648
     -10.505   1.485
      -6.820  -0.308
      -5.862   0.330
      -6.722  -1.606
      -7.480  -2.196
      -5.431  -2.287
      -4.692  -1.560
      -5.344  -3.382
      -4.269  -3.542
      -5.843  -3.043
      -5.927  -4.728
      -6.904  -4.779
      -5.335  -5.835
      -5.704  -6.713
      -4.542  -5.758
      -5.071  -2.722
      -5.690  -3.633
      -4.160  -1.941
      -3.763  -1.210
      -3.651  -2.032
      -4.392  -1.642
      -2.382  -1.205
      -2.597  -0.149
      -1.593  -1.578
      -1.982  -1.223
      -3.378  -3.486
      -2.440  -4.125
      -4.234  -3.958
      -4.906  -3.300
      -4.346  -5.350
      -4.979  -5.202
      -3.021  -5.811
      -2.576  -6.583
      -3.250  -6.327
      -1.901  -4.710
      -2.095  -3.802
      -0.898  -5.096
      -1.836  -4.225
      -2.483  -4.804
      -1.052  -3.145
      -1.006  -2.818
      -0.545  -2.730
      -5.001  -6.488
      -4.767  -6.638
      -5.928  -6.423
      -6.454  -5.765
      -6.701  -7.470
      -7.680  -7.467
      -6.709  -7.258
      -6.092  -8.845
      -6.466  -9.573
      -5.151  -9.200
      -4.610  -8.553
      -4.834 -10.557
      -4.087 -10.638
      -6.065 -11.431
      -6.194 -12.120
      -5.903 -12.063
      -7.236 -10.631
      -7.994 -11.227
      -4.170 -10.925
      -3.888 -12.101
      -3.603  -9.227
      -3.533  -8.239
      -2.869 -10.038
      -2.839 -11.058
      -3.589 -10.016
      -3.603  -8.973
      -3.017 -10.622
      -5.365 -11.770
      -4.756 -12.469
      -4.992 -10.523
      -6.653 -11.956
      -7.197 -12.865
      -7.125 -10.878
      -6.104  -9.973
      -6.239  -9.000
      -1.424  -9.549
      -0.783  -9.646
      -0.923  -9.043
      -1.439  -9.010
       0.434  -8.498
       0.402  -7.579
       0.820  -8.018
       1.819  -7.533
       0.104  -7.239
       0.948  -9.049
      -0.059  -9.511
      -1.098  -9.226
       0.437 -10.415
      -0.084 -10.911
       1.788 -10.549
       2.151  -9.688
       3.487  -9.631
       3.820  -8.986
       4.430 -10.438
       5.471 -10.400
       2.727 -11.360
       2.445 -12.009
       4.035 -11.297
       4.776 -11.909
       1.547  -9.359
       2.489  -8.804
       1.435 -10.692
       0.595 -11.171
       2.597 -11.555
       3.452 -11.005
       2.607 -12.793
       1.916 -12.577
       2.166 -13.655
       4.018 -13.132
       4.669 -13.457
       4.470 -12.209
       3.997 -14.242
       4.743 -13.992
       2.991 -14.245
       4.300 -15.594
       4.347 -16.393
       3.510 -15.862
       5.610 -15.564
       5.801 -16.491
       5.583 -14.836
       6.367 -15.335
       2.867 -11.867
       4.039 -11.955
       1.792 -11.969
       0.857 -11.878
       1.893 -12.226
       2.683 -12.956
       0.595 -12.869
       0.447 -13.821
      -0.274 -12.219
       0.593 -13.182
       0.717 -12.248
       1.428 -13.863
      -0.723 -13.816
      -0.904 -14.131
      -1.671 -14.019
      -2.524 -14.435
      -1.501 -13.740
       2.294 -10.957
       3.260 -10.977
       1.562  -9.862
       0.858  -9.887
       1.722  -8.581
       2.243  -8.794
       0.313  -8.024
       0.507  -7.161
      -0.220  -8.785
      -0.583  -7.525
      -0.251  -8.052
      -0.377  -6.445
      -2.125  -7.668
      -2.625  -7.686
      -2.542  -6.821
      -2.553  -8.706
      -1.934  -9.496
      -3.733  -8.526
      -4.123  -7.296
      -5.002  -7.163
      -3.542  -6.530
      -4.524  -9.586
      -5.353  -9.487
      -4.143 -10.477
       2.612  -7.538
       2.255  -6.343
       3.765  -8.000
       3.990  -8.971
       4.753  -7.113
       4.379  -6.098
       4.945  -7.442
       5.196  -6.479
       3.976  -7.772
       6.062  -8.454
       6.175  -9.107
       7.029  -7.908
       5.864  -9.273
       6.149  -8.656
       4.804  -9.597
       6.716 -10.463
       6.519 -11.012
       7.671 -10.835
       7.909 -10.149
       8.637 -10.424
       7.411  -9.286
       8.362 -11.944
       9.011 -12.283
       8.049 -12.505
       6.101  -7.125
       6.497  -8.146
       6.793  -5.985
       6.452  -5.179
       8.075  -5.812
       8.332  -6.747
       7.966  -4.660
       7.461  -3.816
       8.990  -4.303
       7.168  -4.992
       7.876  -5.355
       6.455  -5.821
       6.612  -4.562
       5.980  -3.830
       7.252  -3.983
       5.603  -5.169
       6.014  -6.092
       4.668  -5.435
       5.248  -4.223
       4.556  -4.663
       4.840  -3.358
       6.105  -3.976
       9.150  -5.533
       8.892  -4.855
      10.332  -6.106
      10.517  -6.770
      11.480  -5.823
      11.073  -5.760
      12.569  -6.901
      12.725  -7.180
      13.539  -6.519
      12.210  -8.175
      11.205  -9.030
      10.716  -8.782
      10.838 -10.173
      10.053 -10.807
      11.508 -10.497
      11.231 -11.391
      12.854  -8.515
      13.599  -7.852
      12.524  -9.679
      13.056  -9.957
      12.135  -4.480
      12.436  -4.164
      12.353  -3.707
      12.020  -3.876
      13.139  -2.487
      12.685  -1.869
      13.202  -1.725
      12.156  -1.453
      13.557  -2.420
      14.032  -0.469
      13.373  -1.366
      13.288   0.538
      13.819   1.514
      13.202   0.186
      12.264   0.701
      14.290   0.065
      14.920   0.980
      13.344   0.326
      14.818  -0.700
      14.552  -2.917
      15.205  -3.781
      14.998  -2.354
      14.315  -1.345
      13.774  -2.319
      13.593  -0.497
      16.264  -2.777
      16.129  -3.732
      16.540  -1.749
      16.016  -2.076
      17.621  -1.633
      15.142  -1.255
      15.080  -0.839
      14.828  -0.478
      17.398  -2.895
      17.549  -2.002
      18.170  -3.984
      18.123  -4.637
      19.199  -4.333
      18.706  -4.287
      19.673  -5.862
      20.711  -5.913
      19.023  -6.456
      19.684  -6.591
      18.575  -6.792
      20.748  -7.057
      20.385  -3.313
      21.142  -3.301
      20.541  -2.460
      20.029  -2.468
      21.526  -1.392
      22.333  -1.767
      22.097  -1.096
      22.890  -0.326
      22.545  -2.008
      21.063  -0.559
      21.510   0.038
      19.853  -0.741
      21.004  -0.108
      21.734   0.861
      19.718  -0.099
      19.090  -0.850
      19.133   0.981
      19.749   1.848
      17.718   1.350
      17.210   0.364
      17.086   2.325
      16.021   2.500
      17.117   1.932
      17.613   3.303
      17.877   2.004
      18.549   2.888
      18.366   1.275
      16.523   2.446
      16.695   2.852
      15.828   1.582
      16.033   3.236
      19.184   0.735
      18.794  -0.342
      19.703   1.728
      20.120   2.548
      19.685   1.660
      18.848   1.034
      19.624   2.675
      20.954   1.030
      20.934   0.556
      22.062   1.038
      22.060   1.378
      23.385   0.549
      23.231   0.054
      24.062  -0.372
      24.568   0.297
      24.871  -0.962
      23.157  -1.333
      22.532  -1.934
      22.475  -0.769
      24.000  -2.394
      24.818  -2.020
      23.739  -3.713
      24.257  -4.370
      23.047  -3.976
      24.310   1.724
      25.489   1.549
      23.788   2.946
      22.809   3.148
      24.670   4.165
      25.652   3.804
      24.660   4.777
      23.600   4.861
      25.076   5.810
      25.356   3.969
      25.137   4.273
      24.261   5.257
      23.956   6.399
      24.267   4.902
      24.775   3.663
      24.050   2.856
      25.807   3.365
      23.915   5.916
      22.969   6.391
      23.768   5.085
      22.739   4.664
      23.954   5.686
      24.731   3.954
      24.484   3.063
      25.761   4.300
      25.068   7.033
      26.242   6.716
      24.774   8.292
      23.893   8.646
      25.841   9.300
      26.620   8.854
      26.583   9.659
      27.196  10.568
      27.650   8.543
      28.215   8.929
      28.386   8.290
      27.131   7.611
      25.603  10.071
      24.977   9.199
      24.917  10.845
      26.393  10.620
      25.705  10.989
      27.036  11.466
      27.040   9.837
      25.407  10.627
      26.214  11.540
      24.167  10.743
      23.474  10.041
      23.685  11.919
      24.374  12.742
      22.230  12.412
      21.554  11.522
      21.652  13.530
      20.668  13.904
      21.499  13.118
      22.346  14.396
      22.363  12.941
      21.389  13.327
      23.113  13.758
      22.676  12.120
      23.713  11.547
      23.032  10.562
      24.489  12.323
      24.928  13.145
      24.769  12.066
      25.044  11.022
      25.952  12.888
      26.813  12.197
      26.278  13.665
      25.506  13.432
      26.291  13.749
      23.536  12.256
      22.638  13.068
      23.425  11.378
      24.046  10.605
      22.387  11.455
      21.880  12.409
      21.401  10.322
      21.997   9.381
      20.784  10.230
      20.459  10.414
      21.068  10.537
      19.878   9.471
      19.317  11.832
      17.988  11.129
      17.188  11.879
      17.526  10.250
      18.373  10.798
      23.137  11.420
      24.269  10.919
      22.527  11.975
      21.221  12.637
      22.022  12.836
      20.217  12.823
      23.223  12.013
      24.145  12.576
      22.185  12.707
      22.294  13.810
      22.296  12.433
      21.413  13.500
      20.905  14.360
      20.656  12.850
      23.543  10.603
      24.637  10.455
      22.618   9.612
      21.696   9.707
      22.929   8.227
      23.321   8.335
      21.693   7.364
      22.017   6.420
      21.007   7.892
      20.911   6.985
      21.352   7.294
      19.849   6.374
      23.993   7.482
      24.361   6.319
      24.571   8.161
      24.335   9.103
      25.607   7.544
      26.181   6.919
      26.168   8.360
      25.093   6.673
      25.896   6.181
      23.781   6.443
      23.105   6.742
      23.180   5.668
      23.970   5.059
      21.955   4.835
      21.276   5.471
      21.397   4.473
      22.343   3.602
      21.498   3.160
      23.462   3.128
      22.696   6.609
      21.626   7.184
      23.502   6.685
      24.270   6.048
      23.407   7.581
      23.264   8.570
      24.727   7.567
      24.960   6.503
      24.604   8.085
      25.894   8.186
      25.492   9.006
      26.308   7.407
      26.980   8.740
      27.676   7.911
      26.511   9.097
      27.706   9.826
      27.113  10.767
      27.915   9.588
      28.997  10.026
      29.534  10.803
      29.557   9.151
      28.802  10.259
      22.204   7.298
      21.553   6.210
      21.852   8.314
      22.332   9.185
      20.670   8.202
      20.179   7.260
      19.488   9.213
      19.830  10.242
      18.213   8.881
      17.388   9.566
      18.374   8.998
      17.882   7.840
      19.132   9.137
      18.283   9.813
      18.841   8.100
      19.988   9.441
      21.122   8.163
      21.996   8.938
      20.604   7.156
      20.132   6.389
      20.662   7.052
      21.588   7.508
      20.502   5.535
      21.258   4.943
      19.495   5.168
      20.711   5.240
      21.456   4.272
      20.199   6.006
      19.489   7.903
      18.332   7.563
      19.804   9.051
      20.734   9.385
      18.755   9.934
      18.124  10.194
      19.356  11.187
      20.219  10.863
      18.616  11.634
      19.844  12.234
      19.429  11.595
      20.492  13.403
      20.806  14.190
      21.390  13.063
      19.779  13.857
      18.641  12.602
      18.982  13.345
      17.776  13.040
      18.294  11.694
      17.868   9.240
      16.679   9.437
      18.488   8.439
      19.469   8.268
      17.715   7.724
      17.127   8.445
      18.621   7.058
      19.271   7.846
      19.310   6.337
      17.831   6.370
      17.125   5.649
      17.265   7.108
      18.713   5.544
      19.861   5.182
      18.231   5.317
      16.727   6.737
      15.565   6.769
      17.155   5.925
      18.091   5.890
      16.212   5.004
      15.662   4.415
      16.941   4.054
      17.651   3.424
      17.524   4.619
      16.233   3.379
      15.177   5.841
      13.970   5.554
      15.646   6.890
      16.609   7.121
      14.700   7.829
      14.212   7.251
      15.417   9.000
      16.165   8.599
      15.971   9.616
      14.471   9.908
      14.195   9.609
      14.628   8.728
      13.334  10.464
      13.116  10.198
      12.822  11.638
      12.198  12.312
      13.944  11.078
      14.144  11.319
      13.137  11.936
      12.741  12.832
      13.586   8.347
      12.427   8.269
      13.991   8.869
      14.951   9.058
      13.055   9.213
      12.466  10.029
      13.830   9.656
      14.465  10.530
      14.516   8.847
      12.896  10.036
      13.390  10.513
      12.072   8.089
      10.903   8.335
      12.553   6.864
      13.514   6.605
      11.655   5.756
      11.164   6.015
      12.451   4.500
      13.051   4.264
      11.760   3.638
      13.364   4.635
      13.983   5.544
      14.026   3.752
      12.614   4.822
      13.173   5.500
      11.472   4.359
      10.572   5.483
       9.396   5.268
      10.935   5.484
      11.876   5.637
       9.980   5.257
       9.395   4.387
      10.654   5.021
      11.201   5.941
       9.898   4.817
      11.660   3.919
      12.792   3.988
      12.957   4.843
      13.728   2.954
      14.638   3.005
      13.516   1.871
      14.253   1.085
      11.425   2.735
      10.512   2.634
      12.305   1.777
      12.108   0.902
       9.018   6.426
       7.783   6.230
       9.561   7.647
      10.507   7.925
       8.631   8.761
       8.026   8.482
       9.323  10.084
       8.518  10.859
      10.254  10.460
      10.656  11.272
       9.980   9.941
      10.371  10.918
       9.206   9.600
      10.814   9.207
       7.643   8.963
       6.585   9.525
       8.006   8.499
       8.862   8.003
       7.173   8.680
       6.933   9.733
       7.885   8.247
       8.457   7.319
       7.116   7.962
       8.818   9.413
       8.243  10.367
       9.650   9.518
       9.498   9.375
       8.718   9.127
       9.876  10.397
      10.693   8.373
      11.508   8.595
      10.354   7.325
      11.285   8.468
      12.074   7.798
      10.547   8.243
      11.630   9.435
       5.874   7.935
       4.956   8.227
       5.869   6.903
       6.684   6.679
       4.716   6.016
       3.972   6.295
       4.969   4.457
       4.001   3.960
       5.250   4.226
       5.267   3.140
       4.463   4.689
       6.231   4.658
       6.039   3.877
       7.043   4.273
       5.821   4.221
       6.152   2.361
       6.909   2.061
       5.178   1.906
       6.464   1.945
       4.065   6.225
       3.006   5.621
       4.669   7.072
       5.456   7.642
       4.184   7.236
       3.994   6.229
       5.204   7.810
       6.177   7.353
       5.375   9.417
       6.228   9.782
       5.576   9.690
       4.459   9.949
       4.894   7.299
       4.008   7.835
       4.630   6.218
       6.077   7.467
       5.831   7.037
       6.976   6.945
       6.325   8.540
       2.820   8.034
       2.079   7.750
       2.509   8.907
       3.061   9.107
       1.269   9.663
       1.257  10.090
       1.277  10.922
       1.474  10.555
       2.391  11.766
       2.358  12.538
      -0.107  11.768
      -0.071  12.584
      -0.964  11.109
      -0.299  12.223
       0.029   8.768
      -0.824   8.901
      -0.040   7.873
       0.795   7.751
       0.306   8.717
       1.788   7.933
      -1.151   6.892
      -2.094   7.408
      -0.878   6.082
      -1.323   6.615
      -1.296   5.056
      -0.104   6.951
      -0.187   6.672
       0.967   6.922
      -1.228   6.036
      -2.336   5.813
      -0.071   5.626
       0.817   5.832
      -0.023   4.844
      -0.599   3.934
       1.438   4.402
       1.899   3.815
       2.084   5.286
       1.430   3.766
      -0.646   5.607
      -1.379   4.997
      -0.266   6.862
       0.376   7.364
      -0.769   7.615
      -0.659   7.003
      -0.029   9.007
      -0.020   9.419
      -0.829  10.017
      -0.388  11.035
      -1.897  10.101
      -0.779   9.656
       1.475   8.850
       1.541   8.565
       1.928   8.019
       2.286  10.099
       3.353   9.920
       2.230  10.408
       1.918  10.937
      -2.296   7.831
      -3.028   7.738
      -2.706   8.127
      -2.091   8.159
      -4.072   8.425
      -4.375   9.218
      -4.218   8.926
      -3.918   8.056
      -3.269  10.018
      -3.403  10.279
      -5.716   9.303
      -5.777   9.523
      -6.404   8.459
      -6.077  10.196
      -4.964   7.188
      -6.055   7.377
      -4.512   5.967
      -3.688   5.884
      -5.189   4.714
      -6.173   4.716
      -4.546   3.456
      -3.447   3.543
      -4.874   2.550
      -4.721   3.164
      -5.802   3.013
      -4.429   4.074
      -3.748   1.898
      -3.258   1.534
      -4.321   1.057
      -2.694   2.313
      -3.081   2.672
      -1.340   2.246
      -0.718   1.674
       0.271   1.686
      -1.296   1.359
      -0.591   2.699
       0.390   2.580
      -1.038   2.967
      -5.414   4.610
      -6.473   4.176
      -4.460   5.076
      -3.598   5.471
